# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
3.401515e-01 4.935354e-02 6.896633e-01 2.460943e-09 9.546296e-01 -8.323232e-01 -5.303030e-02 8.712121e-02 3.419529e+00 -5.454545e-03 
2.831818e-01 4.694949e-02 7.085185e-01 2.046128e-09 9.957071e-01 -7.959596e-01 -1.641414e-01 6.136364e-02 2.839731e+00 2.222222e-02 
2.989394e-01 4.933333e-02 6.421886e-01 1.728283e-09 9.551347e-01 -1.028283e+00 -7.095960e-01 1.165152e-01 2.660606e+00 -2.222222e-03 
3.337879e-01 4.725253e-02 7.007744e-01 2.369360e-09 9.792088e-01 -1.218182e+00 2.348485e-01 1.286364e-01 3.584512e+00 -1.333333e-02 
2.601515e-01 4.846465e-02 7.199663e-01 2.242761e-09 9.576599e-01 -1.238384e+00 4.292929e-02 9.136364e-02 2.853872e+00 -1.636364e-02 
3.146970e-01 4.507071e-02 6.735017e-01 1.916835e-09 9.888047e-01 -8.686869e-01 -8.838384e-02 1.480303e-01 2.410774e+00 5.656566e-03 
3.492424e-01 4.967677e-02 6.704714e-01 2.207744e-09 9.743266e-01 -9.515152e-01 -7.904040e-01 8.803030e-02 3.678788e+00 1.353535e-02 
2.668182e-01 4.620202e-02 6.869697e-01 1.817172e-09 9.707912e-01 -7.353535e-01 -4.873737e-01 1.101515e-01 3.476094e+00 -1.939394e-02 
3.077273e-01 4.931313e-02 6.674411e-01 2.000337e-09 9.876263e-01 -9.636364e-01 4.671717e-01 7.803030e-02 2.627609e+00 2.989899e-02 
3.301515e-01 4.858586e-02 7.095286e-01 2.393603e-09 9.623737e-01 -1.187879e+00 -9.419192e-01 1.395455e-01 2.792593e+00 6.464646e-03 
2.846970e-01 4.993939e-02 6.879798e-01 2.493266e-09 9.812290e-01 -9.212121e-01 -8.005051e-01 8.500000e-02 3.367677e+00 2.565657e-02 
2.983333e-01 4.713131e-02 6.708081e-01 2.108081e-09 9.502525e-01 -1.292929e+00 -2.297980e-01 1.246970e-01 2.655892e+00 -1.919192e-02 
3.362121e-01 4.690909e-02 7.145791e-01 1.841414e-09 9.920034e-01 -7.292929e-01 3.156566e-01 1.131818e-01 2.787879e+00 9.696970e-03 
2.725758e-01 4.705051e-02 6.724916e-01 2.124242e-09 9.859428e-01 -1.272727e+00 3.611111e-01 1.104545e-01 3.113131e+00 -2.888889e-02 
3.043939e-01 4.666667e-02 6.802357e-01 1.876431e-09 9.563131e-01 -8.282828e-01 -1.691919e-01 6.712121e-02 3.235690e+00 2.909091e-02 
3.383333e-01 5.096970e-02 7.162626e-01 2.331650e-09 9.829125e-01 -9.131313e-01 -6.944444e-01 1.207576e-01 2.608754e+00 -7.878788e-03 
2.828788e-01 4.739394e-02 7.277104e-01 2.293939e-09 9.775253e-01 -7.131313e-01 3.409091e-01 1.119697e-01 2.538047e+00 1.050505e-02 
2.904545e-01 5.094949e-02 6.775421e-01 1.712121e-09 9.650673e-01 -1.127273e+00 -4.671717e-01 8.196970e-02 3.164983e+00 -1.737374e-02 
3.450000e-01 4.523232e-02 6.660943e-01 2.226599e-09 9.911616e-01 -1.092929e+00 -6.388889e-01 1.253030e-01 3.471380e+00 2.626263e-03 
2.646970e-01 4.517172e-02 6.859596e-01 2.218519e-09 9.527778e-01 -1.107071e+00 1.035354e-01 9.045455e-02 2.731313e+00 1.171717e-02 
2.953030e-01 4.995960e-02 6.644108e-01 2.390909e-09 9.815657e-01 -8.464646e-01 -7.348485e-01 1.368182e-01 2.919865e+00 -2.606061e-02 
3.453030e-01 4.765657e-02 7.155892e-01 1.736364e-09 9.952020e-01 -1.058586e+00 -3.661616e-01 8.227273e-02 3.315825e+00 6.868687e-03 
2.859091e-01 4.559596e-02 7.368013e-01 1.714815e-09 9.648990e-01 -8.424242e-01 -2.525253e-03 9.712121e-02 2.952862e+00 -6.060606e-04 
2.995455e-01 5.040404e-02 6.883165e-01 2.143098e-09 9.872896e-01 -1.220202e+00 -9.318182e-01 7.954545e-02 3.414815e+00 -2.242424e-02 
3.395455e-01 4.795960e-02 6.596970e-01 2.455556e-09 9.755051e-01 -1.022222e+00 1.994949e-01 1.274242e-01 2.632323e+00 2.424242e-02 
2.868182e-01 4.969697e-02 6.499327e-01 2.428620e-09 9.842593e-01 -8.646465e-01 -3.611111e-01 9.439394e-02 2.302357e+00 1.818182e-03 
2.922727e-01 4.533333e-02 6.910101e-01 1.860269e-09 9.780303e-01 -9.676768e-01 4.974747e-01 1.401515e-01 3.179125e+00 -2.262626e-02 
3.386364e-01 4.880808e-02 7.371380e-01 2.153872e-09 9.514310e-01 -1.117172e+00 -5.984848e-01 8.560606e-02 3.358249e+00 1.373737e-02 
2.898485e-01 4.785859e-02 7.196296e-01 1.765993e-09 9.874579e-01 -1.006061e+00 -8.914141e-01 1.089394e-01 3.570370e+00 -2.323232e-02 
3.159091e-01 4.501010e-02 6.573401e-01 2.407071e-09 9.783670e-01 -1.189899e+00 -2.752525e-01 8.984848e-02 2.858586e+00 2.121212e-02 
3.207576e-01 5.070707e-02 6.812458e-01 2.202357e-09 9.571549e-01 -7.111111e-01 1.489899e-01 1.392424e-01 2.717172e+00 -6.464646e-03 
2.850000e-01 5.076768e-02 7.381481e-01 2.151178e-09 9.803872e-01 -1.133333e+00 2.702020e-01 1.037879e-01 3.452525e+00 -1.858586e-02 
2.968182e-01 4.551515e-02 6.852862e-01 1.709428e-09 9.539562e-01 -1.056566e+00 -1.944444e-01 1.216667e-01 2.453199e+00 1.010101e-02 
3.274242e-01 4.834343e-02 6.559933e-01 2.374747e-09 9.999158e-01 -8.606061e-01 -9.015152e-01 8.651515e-02 2.938721e+00 7.676768e-03 
2.789394e-01 5.044444e-02 7.014478e-01 2.210438e-09 9.731481e-01 -8.060606e-01 2.525253e-03 1.416667e-01 3.669360e+00 -1.111111e-02 
3.137879e-01 4.593939e-02 6.482492e-01 1.733670e-09 9.835859e-01 -1.282828e+00 -2.853535e-01 1.198485e-01 2.849158e+00 -8.080808e-03 
3.204545e-01 4.848485e-02 7.169360e-01 2.417845e-09 9.659091e-01 -9.878788e-01 -6.287879e-01 6.106061e-02 2.335354e+00 1.070707e-02 
2.798485e-01 4.868687e-02 7.236700e-01 1.954545e-09 9.948653e-01 -8.141414e-01 -1.994949e-01 1.137879e-01 3.551515e+00 2.383838e-02 
3.080303e-01 4.622222e-02 6.492593e-01 2.113468e-09 9.778620e-01 -1.018182e+00 -9.823232e-01 6.166667e-02 2.703030e+00 -1.010101e-02 
3.428788e-01 5.018182e-02 6.900000e-01 2.307407e-09 9.615320e-01 -1.145455e+00 4.318182e-01 1.313636e-01 2.844444e+00 -8.484848e-03 
2.753030e-01 4.767677e-02 6.832660e-01 2.029966e-09 9.509259e-01 -1.200000e+00 -9.570707e-01 7.439394e-02 3.202694e+00 -9.090909e-03 
2.943939e-01 4.537374e-02 7.388215e-01 1.930303e-09 9.965488e-01 -9.050505e-01 -4.520202e-01 1.204545e-01 2.745455e+00 1.919192e-02 
3.259091e-01 4.941414e-02 6.576768e-01 2.272391e-09 9.790404e-01 -8.545455e-01 4.823232e-01 1.183333e-01 3.537374e+00 -1.212121e-02 
2.610606e-01 4.919192e-02 6.401684e-01 2.051515e-09 9.667508e-01 -1.250505e+00 -1.540404e-01 9.106061e-02 2.797306e+00 -9.898990e-03 
3.195455e-01 4.719192e-02 7.246801e-01 1.819865e-09 9.559764e-01 -7.656566e-01 -7.297980e-01 1.356061e-01 2.707744e+00 -1.252525e-02 
3.222727e-01 4.567677e-02 6.967340e-01 2.377441e-09 9.921717e-01 -9.474747e-01 4.797980e-02 8.863636e-02 3.556229e+00 2.666667e-02 
2.656061e-01 4.804040e-02 7.132323e-01 2.396296e-09 9.970539e-01 -1.115152e+00 -3.459596e-01 1.001515e-01 3.306397e+00 -2.202020e-02 
3.168182e-01 4.963636e-02 6.778788e-01 1.784848e-09 9.677609e-01 -7.636364e-01 6.818182e-02 6.318182e-02 2.514478e+00 -6.060606e-03 
3.410606e-01 4.624242e-02 6.617172e-01 2.188889e-09 9.574916e-01 -1.064646e+00 -5.075758e-01 1.471212e-01 3.230976e+00 2.020202e-02 
2.674242e-01 4.604040e-02 6.889899e-01 2.334343e-09 9.679293e-01 -1.052525e+00 -9.065657e-01 1.262121e-01 3.348822e+00 2.141414e-02 
3.010606e-01 4.763636e-02 6.479125e-01 2.067677e-09 9.955387e-01 -8.202020e-01 3.257576e-01 7.378788e-02 2.802020e+00 -1.494949e-02 
3.271212e-01 5.012121e-02 7.354545e-01 1.932997e-09 9.633838e-01 -1.278788e+00 -3.787879e-02 1.122727e-01 2.651178e+00 -4.444444e-03 
2.731818e-01 4.741414e-02 7.320875e-01 2.398990e-09 9.569865e-01 -9.272727e-01 -1.388889e-01 1.301515e-01 3.325253e+00 -2.000000e-02 
3.134848e-01 5.004040e-02 7.024579e-01 1.782155e-09 9.862795e-01 -8.626263e-01 -9.217172e-01 1.016667e-01 3.000000e+00 2.545455e-02 
3.343939e-01 4.670707e-02 6.418519e-01 2.086532e-09 9.738215e-01 -1.185859e+00 3.712121e-01 8.469697e-02 2.580471e+00 -8.282828e-03 
2.822727e-01 4.866667e-02 7.105387e-01 2.183502e-09 9.992424e-01 -8.363636e-01 -3.106061e-01 1.125758e-01 2.495623e+00 -2.787879e-02 
3.101515e-01 4.503030e-02 6.926936e-01 1.814478e-09 9.512626e-01 -9.737374e-01 -5.328283e-01 1.219697e-01 3.509091e+00 2.222222e-03 
3.243939e-01 5.058586e-02 6.637374e-01 2.385522e-09 9.712963e-01 -1.197980e+00 5.303030e-02 7.621212e-02 3.004714e+00 2.505051e-02 
2.865152e-01 4.870707e-02 6.549832e-01 1.706734e-09 9.990741e-01 -8.848485e-01 8.838384e-02 1.180303e-01 2.726599e+00 5.454545e-03 
3.040909e-01 4.975758e-02 7.041414e-01 2.285859e-09 9.532828e-01 -9.393939e-01 -6.035354e-01 1.328788e-01 3.603367e+00 2.444444e-02 
3.328788e-01 4.529293e-02 7.091919e-01 2.048822e-09 9.686027e-01 -1.260606e+00 -4.823232e-01 6.984848e-02 2.783165e+00 -1.232323e-02 
2.750000e-01 4.688889e-02 6.657576e-01 2.474411e-09 9.662458e-01 -9.030303e-01 3.661616e-01 1.174242e-01 3.014141e+00 2.707071e-02 
2.956061e-01 4.775758e-02 7.149158e-01 1.844108e-09 9.672559e-01 -1.234343e+00 -9.671717e-01 1.256061e-01 2.467340e+00 1.010101e-03 
3.234848e-01 4.953535e-02 6.886532e-01 2.021886e-09 9.914983e-01 -8.868687e-01 -2.348485e-01 6.439394e-02 3.697643e+00 -1.515152e-02 
2.689394e-01 4.856566e-02 7.021212e-01 1.970707e-09 9.632155e-01 -7.313131e-01 5.808081e-02 1.243939e-01 2.509764e+00 -2.666667e-02 
3.013636e-01 5.088889e-02 7.327609e-01 2.366667e-09 9.940236e-01 -1.177778e+00 -5.631313e-01 8.106061e-02 3.075421e+00 6.666667e-03 
3.313636e-01 4.563636e-02 6.411785e-01 1.879125e-09 9.682660e-01 -1.088889e+00 -7.323232e-02 9.348485e-02 3.457239e+00 1.313131e-02 
2.756061e-01 4.901010e-02 6.839394e-01 1.704040e-09 9.729798e-01 -1.224242e+00 -5.808081e-02 7.833333e-02 2.533333e+00 1.494949e-02 
3.140909e-01 4.525253e-02 6.529630e-01 2.035354e-09 9.654040e-01 -8.666667e-01 -9.873737e-01 1.404545e-01 3.047138e+00 -1.131313e-02 
3.325758e-01 4.884848e-02 7.297306e-01 2.436700e-09 9.968855e-01 -9.151515e-01 1.085859e-01 9.984848e-02 3.301684e+00 -3.232323e-03 
2.880303e-01 5.002020e-02 6.495960e-01 2.452862e-09 9.706229e-01 -1.024242e+00 -4.722222e-01 6.500000e-02 3.292256e+00 -1.373737e-02 
3.110606e-01 4.553535e-02 7.317508e-01 1.994949e-09 9.630471e-01 -8.747475e-01 -8.863636e-01 9.590909e-02 3.032997e+00 2.686869e-02 
3.240909e-01 4.836364e-02 6.849495e-01 1.801010e-09 9.889731e-01 -1.161616e+00 3.863636e-01 1.280303e-01 2.382492e+00 -8.888889e-03 
2.765152e-01 4.876768e-02 7.179461e-01 2.304714e-09 9.603535e-01 -1.010101e+00 -3.257576e-01 1.486364e-01 2.307071e+00 -4.242424e-03 
3.022727e-01 4.591919e-02 6.694613e-01 2.070370e-09 9.844276e-01 -7.232323e-01 -8.813131e-01 9.287879e-02 3.438384e+00 1.838384e-02 
3.322727e-01 4.905051e-02 7.054882e-01 1.906061e-09 9.832492e-01 -1.280808e+00 2.247475e-01 6.893939e-02 3.122559e+00 -1.898990e-02 
2.807576e-01 4.711111e-02 7.004377e-01 1.857576e-09 9.750000e-01 -7.454545e-01 -7.702020e-01 6.863636e-02 2.472054e+00 -6.666667e-03 
3.056061e-01 4.569697e-02 7.270370e-01 2.277778e-09 9.526094e-01 -1.094949e+00 -1.085859e-01 1.380303e-01 3.480808e+00 1.696970e-02 
3.446970e-01 5.066667e-02 6.489226e-01 2.019192e-09 9.918350e-01 -1.135354e+00 1.338384e-01 1.034848e-01 3.197980e+00 -1.030303e-02 
2.892424e-01 5.084848e-02 6.691246e-01 2.404377e-09 9.985690e-01 -9.797980e-01 1.893939e-01 8.530303e-02 3.146128e+00 8.686869e-03 
2.901515e-01 4.547475e-02 7.253535e-01 2.056902e-09 9.741582e-01 -1.242424e+00 -3.863636e-01 1.289394e-01 3.381818e+00 -2.383838e-02 
3.434848e-01 4.715152e-02 6.755219e-01 1.768687e-09 9.610269e-01 -7.535354e-01 -5.227273e-01 9.954545e-02 2.604040e+00 1.535354e-02 
2.856061e-01 4.951515e-02 6.768687e-01 2.110774e-09 9.586700e-01 -7.676768e-01 -9.520202e-01 8.378788e-02 3.127273e+00 -2.181818e-02 
3.153030e-01 4.828283e-02 6.677778e-01 1.792929e-09 9.837542e-01 -1.141414e+00 3.207071e-01 1.413636e-01 3.631650e+00 -1.818182e-03 
3.262121e-01 4.509091e-02 7.334343e-01 2.363973e-09 9.793771e-01 -9.656566e-01 -2.777778e-02 9.893939e-02 2.420202e+00 1.212121e-02 
2.786364e-01 4.781818e-02 7.044781e-01 2.267003e-09 9.925084e-01 -1.298990e+00 -3.964646e-01 1.310606e-01 2.401347e+00 -4.646465e-03 
2.940909e-01 5.068687e-02 6.425253e-01 1.803704e-09 9.628788e-01 -1.044444e+00 2.398990e-01 7.257576e-02 3.188552e+00 1.393939e-02 
3.483333e-01 4.612121e-02 7.108754e-01 2.170034e-09 9.675926e-01 -7.050505e-01 -5.681818e-01 1.031818e-01 3.386532e+00 -1.151515e-02 
2.740909e-01 4.888889e-02 7.283838e-01 2.116162e-09 9.558081e-01 -8.949495e-01 3.358586e-01 1.346970e-01 3.193266e+00 1.979798e-02 
2.925758e-01 4.543434e-02 6.607071e-01 2.358586e-09 9.709596e-01 -1.254545e+00 -6.590909e-01 9.772727e-02 3.273401e+00 -2.282828e-02 
3.419697e-01 5.024242e-02 6.819192e-01 1.862963e-09 9.973906e-01 -9.333333e-01 -2.601010e-01 8.621212e-02 2.424916e+00 2.020202e-03 
2.698485e-01 4.602020e-02 6.913468e-01 1.755219e-09 9.906566e-01 -1.096970e+00 -5.883838e-01 1.465152e-01 2.962290e+00 -5.656566e-03 
3.189394e-01 4.802020e-02 6.458923e-01 2.132323e-09 9.724747e-01 -1.103030e+00 1.540404e-01 6.348485e-02 3.443098e+00 -2.868687e-02 
3.286364e-01 4.983838e-02 7.374747e-01 2.342424e-09 9.655724e-01 -8.505051e-01 -1.136364e-01 1.171212e-01 2.754882e+00 2.464646e-02 
2.616667e-01 5.056566e-02 6.788889e-01 2.137710e-09 9.854377e-01 -7.272727e-01 1.742424e-01 1.231818e-01 2.750168e+00 7.474747e-03 
3.192424e-01 4.783838e-02 7.398316e-01 1.911448e-09 9.827441e-01 -1.216162e+00 -8.560606e-01 1.143939e-01 3.254545e+00 2.767677e-02 
3.425758e-01 4.626263e-02 6.563300e-01 2.269697e-09 9.605219e-01 -9.555556e-01 -4.065657e-01 8.833333e-02 2.924579e+00 -2.969697e-02 
2.862121e-01 4.850505e-02 6.963973e-01 2.450168e-09 9.622054e-01 -1.274747e+00 1.590909e-01 1.440909e-01 2.976431e+00 8.484848e-03 
3.007576e-01 4.913131e-02 6.640741e-01 1.747138e-09 9.909933e-01 -1.000000e+00 -8.055556e-01 1.098485e-01 2.721886e+00 -2.949495e-02 
3.353030e-01 4.660606e-02 7.394949e-01 2.073064e-09 9.785354e-01 -7.757576e-01 -6.313131e-02 6.621212e-02 3.344108e+00 1.454545e-02 
2.804545e-01 4.820202e-02 6.671044e-01 1.852189e-09 9.805556e-01 -7.151515e-01 -9.368687e-01 1.319697e-01 2.688889e+00 3.434343e-03 
3.016667e-01 4.957576e-02 7.027946e-01 1.997643e-09 9.967172e-01 -1.230303e+00 2.954545e-01 7.772727e-02 3.527946e+00 1.636364e-02 
3.371212e-01 4.585859e-02 7.098653e-01 2.463636e-09 9.500842e-01 -1.078788e+00 -1.338384e-01 1.159091e-01 2.901010e+00 -1.171717e-02 
2.716667e-01 4.971717e-02 6.836027e-01 1.822559e-09 9.694444e-01 -1.105051e+00 -4.015152e-01 1.422727e-01 2.868013e+00 2.929293e-02 
3.128788e-01 4.541414e-02 6.613805e-01 2.350505e-09 9.568182e-01 -8.787879e-01 9.848485e-02 1.022727e-01 3.636364e+00 -7.272727e-03 
3.277273e-01 4.808081e-02 7.233333e-01 2.161953e-09 9.982323e-01 -1.084848e+00 -5.277778e-01 6.196970e-02 2.523906e+00 -1.313131e-02 
2.813636e-01 4.531313e-02 7.142424e-01 2.129630e-09 9.946970e-01 -1.212121e+00 -1.843434e-01 7.136364e-02 3.428956e+00 8.080808e-03 
2.934848e-01 5.006061e-02 6.916835e-01 2.310101e-09 9.746633e-01 -7.939394e-01 -8.106061e-01 1.450000e-01 2.674747e+00 2.202020e-02 
3.250000e-01 4.898990e-02 6.630640e-01 1.763300e-09 9.566498e-01 -1.038384e+00 3.106061e-01 9.803030e-02 2.872727e+00 -2.929293e-02 
2.743939e-01 5.010101e-02 7.378114e-01 1.935690e-09 9.598485e-01 -1.060606e+00 -4.419192e-01 7.045455e-02 2.811448e+00 1.333333e-02 
3.004545e-01 4.816162e-02 6.738384e-01 2.240067e-09 9.913300e-01 -1.276768e+00 -7.398990e-01 1.459091e-01 3.278114e+00 -1.959596e-02 
3.437879e-01 4.549495e-02 6.650842e-01 2.178114e-09 9.691077e-01 -7.252525e-01 2.651515e-01 1.053030e-01 2.764310e+00 8.888889e-03 
2.853030e-01 4.555556e-02 7.038047e-01 2.323569e-09 9.866162e-01 -9.010101e-01 4.772727e-01 7.318182e-02 3.221549e+00 -1.414141e-02 
3.104545e-01 5.028283e-02 7.102020e-01 1.722896e-09 9.768519e-01 -7.898990e-01 -2.449495e-01 1.334848e-01 2.377778e+00 -1.010101e-03 
3.213636e-01 4.822222e-02 6.485859e-01 2.199663e-09 9.642256e-01 -1.296970e+00 -8.661616e-01 1.040909e-01 3.263973e+00 1.131313e-02 
2.692424e-01 4.826263e-02 7.263636e-01 2.466330e-09 9.840909e-01 -1.062626e+00 1.691919e-01 7.924242e-02 3.108418e+00 1.858586e-02 
3.162121e-01 4.927273e-02 6.462290e-01 1.854882e-09 9.620370e-01 -7.434343e-01 -2.803030e-01 9.409091e-02 3.504377e+00 -5.858586e-03 
3.389394e-01 4.583838e-02 6.943771e-01 2.121549e-09 9.728114e-01 -1.208081e+00 -6.237374e-01 1.371212e-01 2.396633e+00 -1.838384e-02 
2.792424e-01 4.707071e-02 7.186195e-01 2.172727e-09 9.753367e-01 -1.288889e+00 -3.308081e-01 6.560606e-02 2.325926e+00 9.090909e-03 
3.180303e-01 4.608081e-02 6.687879e-01 2.490572e-09 9.898148e-01 -7.373737e-01 1.262626e-02 1.153030e-01 3.240404e+00 -1.676768e-02 
3.340909e-01 5.042424e-02 7.031313e-01 1.811785e-09 9.534512e-01 -9.696970e-01 -5.530303e-01 1.407576e-01 3.065993e+00 1.414141e-02 
2.653030e-01 4.515152e-02 7.011111e-01 2.320875e-09 9.797138e-01 -1.042424e+00 2.500000e-01 1.277273e-01 3.485522e+00 5.050505e-03 
3.059091e-01 4.878788e-02 6.438721e-01 1.938384e-09 9.931818e-01 -1.236364e+00 -6.540404e-01 9.560606e-02 2.486195e+00 1.292929e-02 
3.210606e-01 5.078788e-02 7.290572e-01 1.976094e-09 9.522727e-01 -8.444444e-01 -2.095960e-01 7.984848e-02 3.080135e+00 -1.555556e-02 
2.783333e-01 4.779798e-02 6.435354e-01 2.434007e-09 9.822391e-01 -1.258586e+00 2.449495e-01 1.068182e-01 2.585185e+00 1.090909e-02 
3.050000e-01 4.600000e-02 7.351178e-01 2.164646e-09 9.899832e-01 -7.777778e-01 -8.333333e-02 1.237879e-01 3.593939e+00 -1.535354e-02 
3.310606e-01 4.943434e-02 6.809091e-01 1.895286e-09 9.542929e-01 -9.777778e-01 -9.924242e-01 6.651515e-02 2.943434e+00 4.040404e-03 
2.834848e-01 4.648485e-02 7.243434e-01 2.081145e-09 9.588384e-01 -1.016162e+00 -2.247475e-01 6.015152e-02 3.692929e+00 4.444444e-03 
3.031818e-01 4.721212e-02 6.627273e-01 2.299327e-09 9.987374e-01 -7.212121e-01 2.272727e-02 1.186364e-01 2.684175e+00 2.060606e-02 
3.253030e-01 5.048485e-02 6.805724e-01 1.881818e-09 9.697811e-01 -1.240404e+00 -6.085859e-01 1.437879e-01 2.773737e+00 -1.979798e-02 
2.777273e-01 4.864646e-02 7.182828e-01 1.760606e-09 9.938552e-01 -7.858586e-01 -4.797980e-02 1.365152e-01 3.160269e+00 -1.757576e-02 
3.053030e-01 4.636364e-02 6.960606e-01 2.409764e-09 9.643939e-01 -1.266667e+00 1.944444e-01 6.772727e-02 3.362963e+00 -7.676768e-03 
3.422727e-01 4.925253e-02 6.519529e-01 2.102694e-09 9.721380e-01 -9.939394e-01 -8.712121e-01 1.192424e-01 2.519192e+00 2.242424e-02 
2.686364e-01 4.575758e-02 6.455556e-01 2.159259e-09 9.701178e-01 -1.068687e+00 -4.469697e-01 7.742424e-02 3.626936e+00 8.282828e-03 
3.095455e-01 4.787879e-02 7.128956e-01 2.477104e-09 9.618687e-01 -7.393939e-01 -6.843434e-01 1.116667e-01 2.476768e+00 -1.777778e-02 
3.380303e-01 4.977778e-02 6.920202e-01 1.927609e-09 9.851010e-01 -1.119192e+00 2.550505e-01 1.359091e-01 2.929293e+00 2.888889e-02 
2.734848e-01 4.628283e-02 6.711448e-01 2.083838e-09 9.544613e-01 -9.818182e-01 -8.964646e-01 1.028788e-01 2.358923e+00 -5.252525e-03 
3.086364e-01 4.862626e-02 7.203030e-01 1.744444e-09 9.884680e-01 -8.242424e-01 4.520202e-01 7.166667e-02 3.169697e+00 -1.292929e-02 
3.292424e-01 5.064646e-02 6.873064e-01 2.458249e-09 9.825758e-01 -1.129293e+00 -3.560606e-01 1.389394e-01 3.391246e+00 1.737374e-02 
2.771212e-01 4.597980e-02 6.570034e-01 1.965320e-09 9.652357e-01 -7.878788e-01 1.388889e-01 6.257576e-02 3.141414e+00 -9.292929e-03 
2.992424e-01 5.062626e-02 7.017845e-01 2.180808e-09 9.849327e-01 -1.113131e+00 -3.762626e-01 1.025758e-01 2.330640e+00 2.949495e-02 
3.359091e-01 4.723232e-02 7.152525e-01 2.234680e-09 9.696128e-01 -1.034343e+00 -7.247475e-01 1.495455e-01 3.565657e+00 -1.878788e-02 
2.759091e-01 4.733333e-02 6.792256e-01 1.795623e-09 9.505892e-01 -1.098990e+00 3.308081e-01 8.924242e-02 3.395960e+00 -2.828283e-03 
3.119697e-01 4.638384e-02 7.115488e-01 2.447475e-09 9.894781e-01 -1.111111e+00 -2.398990e-01 1.477273e-01 2.990572e+00 2.080808e-02 
3.356061e-01 4.929293e-02 6.509428e-01 2.054209e-09 9.771886e-01 -7.171717e-01 -8.459596e-01 9.196970e-02 2.542761e+00 -1.595960e-02 
2.768182e-01 4.842424e-02 6.566667e-01 2.442088e-09 9.510943e-01 -8.585859e-01 -6.338384e-01 1.083333e-01 3.018855e+00 1.272727e-02 
2.977273e-01 4.987879e-02 6.947138e-01 1.739057e-09 9.977273e-01 -1.264646e+00 -4.621212e-01 1.222727e-01 3.245118e+00 1.616162e-03 
3.456061e-01 4.614141e-02 7.135690e-01 2.040741e-09 9.689394e-01 -9.353535e-01 3.813131e-01 6.924242e-02 2.679461e+00 -1.717172e-02 
2.801515e-01 4.735354e-02 6.610438e-01 2.388215e-09 9.585017e-01 -9.616162e-01 -1.262626e-02 8.075758e-02 2.490909e+00 -2.646465e-02 
2.946970e-01 4.630303e-02 6.825926e-01 1.897980e-09 9.930135e-01 -1.290909e+00 2.777778e-02 1.234848e-01 3.094276e+00 2.646465e-02 
3.237879e-01 5.026263e-02 7.304040e-01 2.078451e-09 9.798822e-01 -7.737374e-01 -7.954545e-01 1.110606e-01 3.513805e+00 -6.262626e-03 
2.837879e-01 4.852525e-02 6.990909e-01 2.296633e-09 9.600168e-01 -1.256566e+00 -4.924242e-01 7.893939e-02 3.268687e+00 2.969697e-02 
3.074242e-01 4.557576e-02 6.546465e-01 2.145791e-09 9.941919e-01 -1.014141e+00 -5.429293e-01 1.140909e-01 2.462626e+00 -2.686869e-02 
