# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
3.288400e-01 4.649000e-02 6.916267e-01 1.342667e-09 8.862000e-01 -1.139833e+00 -1.453000e+00 7.400000e-02 4.197933e+00 4.446667e-02 
3.605200e-01 4.269000e-02 7.251200e-01 2.036000e-09 1.077800e+00 -3.545000e-01 7.666667e-03 5.660000e-01 2.640067e+00 5.666667e-03 
2.746000e-01 4.361000e-02 6.854400e-01 2.492000e-09 9.362000e-01 -9.827667e-01 4.650000e-01 5.812000e-01 3.185933e+00 2.353333e-02 
2.966800e-01 5.285000e-02 6.043733e-01 2.068000e-09 8.438000e-01 -3.689667e-01 -2.339667e+00 1.020000e-01 4.424867e+00 1.660000e-02 
3.497200e-01 4.553000e-02 7.189333e-01 1.049333e-09 1.055800e+00 -1.767667e-01 -1.793667e+00 2.028000e-01 2.817933e+00 -4.873333e-02 
2.316400e-01 4.287000e-02 6.086400e-01 2.734667e-09 8.462000e-01 -2.284333e-01 -4.216667e-01 2.052000e-01 3.005000e+00 -1.420000e-02 
3.091600e-01 5.249000e-02 7.221333e-01 1.462667e-09 9.198000e-01 -1.228700e+00 -1.373667e+00 5.644000e-01 2.762733e+00 3.366667e-02 
3.485200e-01 4.785000e-02 6.820267e-01 1.740000e-09 1.096200e+00 -3.565667e-01 -2.890333e+00 7.160000e-02 3.967933e+00 -3.273333e-02 
2.707600e-01 5.261000e-02 6.848000e-01 1.044000e-09 9.606000e-01 -6.107667e-01 3.436667e-01 6.280000e-02 3.869800e+00 -6.333333e-03 
3.175600e-01 4.057000e-02 7.204267e-01 2.628000e-09 8.266000e-01 -8.236333e-01 -1.532333e+00 3.636000e-01 3.719533e+00 4.086667e-02 
3.437200e-01 4.701000e-02 6.434133e-01 2.097333e-09 1.068200e+00 -8.376667e-02 -1.952333e+00 4.844000e-01 2.269000e+00 -3.353333e-02 
2.772400e-01 4.063000e-02 6.327467e-01 1.710667e-09 1.011800e+00 3.610000e-02 -2.885667e+00 2.644000e-01 4.201000e+00 -1.166667e-02 
3.163600e-01 4.571000e-02 7.136000e-01 1.404000e-09 8.182000e-01 -1.278300e+00 -3.890000e-01 4.036000e-01 3.431267e+00 -3.780000e-02 
3.473200e-01 5.349000e-02 6.766933e-01 2.745333e-09 9.838000e-01 -2.945667e-01 -1.406333e+00 8.760000e-02 2.321133e+00 3.766667e-02 
2.618800e-01 4.525000e-02 6.468267e-01 1.668000e-09 1.006200e+00 -1.191500e+00 -1.700333e+00 4.360000e-02 4.455533e+00 -2.466667e-03 
2.858800e-01 5.291000e-02 7.383467e-01 2.534667e-09 9.402000e-01 -4.991667e-01 -2.246333e+00 3.876000e-01 2.364067e+00 4.486667e-02 
3.847600e-01 4.199000e-02 6.884267e-01 1.593333e-09 8.826000e-01 -7.550000e-02 -4.543333e-01 5.732000e-01 3.250333e+00 -4.100000e-02 
2.496400e-01 4.979000e-02 6.118400e-01 2.766667e-09 8.018000e-01 -9.765667e-01 -5.056667e-01 3.412000e-01 2.701400e+00 -8.200000e-03 
2.921200e-01 4.151000e-02 6.886400e-01 1.084000e-09 1.044600e+00 -7.182333e-01 -9.023333e-01 1.960000e-02 3.216600e+00 3.206667e-02 
3.511600e-01 5.141000e-02 7.142400e-01 1.713333e-09 9.598000e-01 -1.271667e-01 -2.414333e+00 4.612000e-01 4.375800e+00 -4.820000e-02 
2.256400e-01 4.235000e-02 6.188800e-01 1.766667e-09 9.082000e-01 -5.549667e-01 -1.826333e+00 2.260000e-01 2.986600e+00 -4.726667e-02 
3.382000e-01 5.067000e-02 7.584000e-01 1.385333e-09 1.038600e+00 -2.036333e-01 -1.938333e+00 6.000000e-03 3.774733e+00 1.593333e-02 
3.706000e-01 4.941000e-02 6.839467e-01 2.737333e-09 8.766000e-01 -1.210100e+00 -4.590000e-01 5.332000e-01 2.946733e+00 2.673333e-02 
2.309200e-01 5.199000e-02 6.201600e-01 2.177333e-09 8.546000e-01 -1.030300e+00 -1.154333e+00 2.508000e-01 4.047667e+00 3.233333e-02 
2.897200e-01 4.119000e-02 6.587733e-01 2.828000e-09 1.037000e+00 1.311667e-01 -2.605667e+00 5.188000e-01 2.738200e+00 7.333333e-04 
3.821200e-01 4.519000e-02 7.185067e-01 1.148000e-09 9.718000e-01 -7.740333e-01 -1.836667e-01 1.516000e-01 2.983533e+00 -3.806667e-02 
2.760400e-01 4.927000e-02 6.604800e-01 1.588000e-09 1.073800e+00 -1.218367e+00 -1.443667e+00 5.000000e-02 2.683000e+00 2.620000e-02 
2.930800e-01 4.241000e-02 7.146667e-01 1.724000e-09 9.174000e-01 1.518333e-01 -2.554333e+00 3.084000e-01 3.992467e+00 -4.860000e-02 
3.790000e-01 5.295000e-02 6.197333e-01 2.673333e-09 8.686000e-01 -3.627667e-01 3.000000e-03 5.260000e-01 3.265667e+00 -6.666667e-05 
2.717200e-01 4.089000e-02 7.138133e-01 1.204000e-09 9.210000e-01 -9.249000e-01 -2.092333e+00 2.200000e-02 3.814600e+00 -1.180000e-02 
3.254800e-01 5.409000e-02 6.523733e-01 1.926667e-09 8.034000e-01 -5.276667e-02 -1.821667e+00 3.228000e-01 2.302733e+00 2.660000e-02 
3.540400e-01 4.885000e-02 6.875733e-01 2.756000e-09 1.098600e+00 -5.735667e-01 2.316667e-01 4.340000e-01 3.710333e+00 -2.366667e-02 
2.302000e-01 4.559000e-02 6.030933e-01 1.940000e-09 9.078000e-01 -2.057000e-01 -2.717667e+00 2.228000e-01 3.802333e+00 2.420000e-02 
2.906800e-01 4.217000e-02 7.057067e-01 1.601333e-09 1.092600e+00 -7.554333e-01 3.623333e-01 4.236000e-01 3.284067e+00 -3.246667e-02 
3.929200e-01 5.087000e-02 7.163733e-01 2.686667e-09 8.094000e-01 -8.877000e-01 -1.331667e+00 1.860000e-01 2.805667e+00 -9.933333e-03 
2.225200e-01 4.355000e-02 7.310933e-01 2.860000e-09 1.036600e+00 -9.476333e-01 -7.390000e-01 4.852000e-01 3.351533e+00 -1.206667e-02 
3.223600e-01 5.233000e-02 6.534400e-01 2.012000e-09 8.970000e-01 2.035000e-01 -2.993000e+00 3.036000e-01 3.995533e+00 -1.780000e-02 
3.422800e-01 4.739000e-02 6.519467e-01 1.473333e-09 9.590000e-01 -7.699000e-01 4.966667e-02 2.040000e-02 2.686067e+00 4.820000e-02 
2.659600e-01 5.469000e-02 7.063467e-01 2.398667e-09 9.018000e-01 -1.106767e+00 -2.657000e+00 3.628000e-01 3.826867e+00 -2.740000e-02 
2.830000e-01 4.059000e-02 6.016000e-01 1.718667e-09 8.370000e-01 -4.036667e-02 -3.096667e-01 4.076000e-01 3.314733e+00 -1.193333e-02 
3.967600e-01 4.719000e-02 7.200000e-01 1.137333e-09 1.047400e+00 -6.128333e-01 -1.145000e+00 1.380000e-01 2.630867e+00 2.926667e-02 
2.633200e-01 5.461000e-02 6.436267e-01 2.780000e-09 8.918000e-01 -4.185667e-01 -2.904333e+00 5.140000e-01 3.471133e+00 -4.333333e-03 
3.038800e-01 4.705000e-02 7.069867e-01 1.076000e-09 9.434000e-01 1.766333e-01 -1.257000e+00 2.280000e-02 3.882067e+00 -3.660000e-02 
3.418000e-01 4.147000e-02 6.749867e-01 1.729333e-09 1.001000e+00 -1.239033e+00 2.166667e-02 3.852000e-01 2.477533e+00 2.140000e-02 
2.311600e-01 4.725000e-02 7.253333e-01 2.116000e-09 8.342000e-01 -1.129500e+00 -1.416667e-01 2.212000e-01 4.090600e+00 2.233333e-02 
3.031600e-01 4.481000e-02 6.020267e-01 2.588000e-09 1.065800e+00 -7.637000e-01 -1.625667e+00 1.708000e-01 3.149133e+00 -4.846667e-02 
3.698800e-01 5.025000e-02 7.061333e-01 1.564000e-09 9.110000e-01 1.559667e-01 -2.069000e+00 4.684000e-01 2.216867e+00 1.180000e-02 
2.290000e-01 4.187000e-02 6.862933e-01 2.190667e-09 1.059000e+00 -1.205967e+00 -5.383333e-01 2.012000e-01 3.783933e+00 -2.526667e-02 
3.120400e-01 5.351000e-02 6.333867e-01 1.068000e-09 8.866000e-01 -6.603667e-01 -2.531000e+00 4.740000e-01 2.928333e+00 1.266667e-03 
3.794800e-01 4.657000e-02 7.155200e-01 2.972000e-09 9.246000e-01 2.469000e-01 -1.336333e+00 1.700000e-01 3.118467e+00 2.060000e-02 
2.544400e-01 5.375000e-02 7.419733e-01 1.996000e-09 8.894000e-01 -5.632333e-01 -4.123333e-01 3.820000e-01 3.909667e+00 -4.286667e-02 
2.815600e-01 4.565000e-02 6.619733e-01 1.065333e-09 9.102000e-01 -2.553000e-01 -2.405000e+00 2.920000e-02 3.422067e+00 4.340000e-02 
3.564400e-01 4.331000e-02 6.060800e-01 2.948000e-09 1.005400e+00 -7.926333e-01 -1.621000e+00 4.180000e-01 2.692200e+00 -8.866667e-03 
2.779600e-01 4.675000e-02 6.739200e-01 1.366667e-09 8.074000e-01 -1.245233e+00 -1.803000e+00 4.132000e-01 3.636733e+00 3.313333e-02 
2.904400e-01 5.439000e-02 7.394133e-01 2.449333e-09 9.462000e-01 -7.343333e-02 -2.512333e+00 1.980000e-01 3.796200e+00 -4.646667e-02 
3.785200e-01 4.353000e-02 6.474667e-01 2.329333e-09 1.091400e+00 -7.471667e-01 3.100000e-02 2.364000e-01 2.667667e+00 -1.593333e-02 
2.239600e-01 5.093000e-02 6.564267e-01 2.862667e-09 1.091800e+00 -5.963000e-01 -1.019000e+00 3.452000e-01 3.667400e+00 -3.193333e-02 
2.926000e-01 4.491000e-02 7.520000e-01 1.825333e-09 8.606000e-01 -9.125000e-01 -4.730000e-01 5.444000e-01 3.799267e+00 4.273333e-02 
3.902800e-01 4.899000e-02 6.525867e-01 1.358667e-09 9.662000e-01 -1.457667e-01 -2.171667e+00 2.000000e-03 2.768867e+00 2.200000e-03 
2.753200e-01 4.925000e-02 7.511467e-01 2.625333e-09 9.490000e-01 3.816667e-02 -4.870000e-01 1.880000e-02 4.188733e+00 1.313333e-02 
2.875600e-01 4.101000e-02 6.248533e-01 1.329333e-09 1.071800e+00 -8.422333e-01 -9.956667e-01 2.076000e-01 2.480600e+00 -2.286667e-02 
3.936400e-01 5.051000e-02 6.551467e-01 1.758667e-09 8.078000e-01 -5.880333e-01 -2.120333e+00 5.276000e-01 3.379133e+00 2.820000e-02 
2.333200e-01 4.647000e-02 6.997333e-01 2.465333e-09 1.057400e+00 -6.769000e-01 1.243333e-01 1.348000e-01 2.431533e+00 2.633333e-02 
2.878000e-01 5.373000e-02 6.065067e-01 1.814667e-09 8.302000e-01 -2.346333e-01 -1.747000e+00 4.708000e-01 3.222733e+00 -4.326667e-02 
3.677200e-01 4.181000e-02 7.424000e-01 1.644000e-09 9.038000e-01 -1.071633e+00 -1.863667e+00 2.660000e-01 4.473933e+00 -2.333333e-03 
2.306800e-01 4.515000e-02 6.632533e-01 2.553333e-09 9.410000e-01 -9.616667e-02 -2.941667e+00 2.636000e-01 2.385533e+00 -3.800000e-03 
3.226000e-01 4.477000e-02 6.365867e-01 1.857333e-09 1.083400e+00 -1.150167e+00 -1.696667e-01 1.480000e-02 3.900467e+00 2.193333e-02 
3.917200e-01 5.183000e-02 7.174400e-01 1.361333e-09 8.238000e-01 -5.570333e-01 -1.014333e+00 4.908000e-01 3.415933e+00 -3.100000e-02 
2.573200e-01 5.231000e-02 7.552000e-01 2.046667e-09 1.004200e+00 -1.053033e+00 -4.963333e-01 4.876000e-01 4.222467e+00 1.100000e-02 
3.278800e-01 4.167000e-02 6.267733e-01 2.684000e-09 9.650000e-01 1.373667e-01 -1.929000e+00 3.484000e-01 3.615267e+00 4.553333e-02 
3.463600e-01 4.833000e-02 6.805333e-01 1.382667e-09 8.734000e-01 -7.327000e-01 -1.784333e+00 8.680000e-02 2.410067e+00 -4.473333e-02 
2.635600e-01 5.191000e-02 6.788267e-01 1.118667e-09 1.054200e+00 -8.583333e-02 -6.690000e-01 5.640000e-02 3.121533e+00 3.140000e-02 
2.983600e-01 4.013000e-02 6.203733e-01 1.918667e-09 9.086000e-01 -9.145667e-01 -2.676667e-01 4.532000e-01 2.643133e+00 -3.553333e-02 
3.684400e-01 4.787000e-02 7.148800e-01 2.340000e-09 8.106000e-01 -5.859667e-01 -2.932333e+00 2.340000e-01 4.305267e+00 6.066667e-03 
2.323600e-01 5.265000e-02 6.370133e-01 1.774667e-09 9.690000e-01 -9.228333e-01 -1.905667e+00 4.052000e-01 3.100067e+00 -4.806667e-02 
3.197200e-01 4.629000e-02 7.355733e-01 1.145333e-09 8.310000e-01 -1.933000e-01 -3.843333e-01 3.924000e-01 4.431000e+00 2.873333e-02 
3.989200e-01 4.195000e-02 6.688000e-01 2.646667e-09 1.004600e+00 -3.421000e-01 -1.523000e+00 4.840000e-02 2.495933e+00 1.006667e-02 
2.556400e-01 5.359000e-02 7.238400e-01 2.905333e-09 9.870000e-01 -7.988333e-01 -1.341000e+00 4.820000e-01 2.995800e+00 -4.233333e-02 
3.014800e-01 4.213000e-02 6.547200e-01 1.332000e-09 8.394000e-01 -7.037667e-01 -2.577667e+00 3.060000e-01 4.403400e+00 -1.933333e-03 
3.442000e-01 4.533000e-02 6.391467e-01 2.134667e-09 1.089000e+00 -6.310000e-02 -1.370000e-01 9.200000e-03 2.894600e+00 2.073333e-02 
2.280400e-01 4.029000e-02 7.276800e-01 1.497333e-09 9.242000e-01 5.883333e-02 -2.269667e+00 2.908000e-01 3.084733e+00 -5.533333e-03 
3.084400e-01 4.939000e-02 6.617600e-01 2.390667e-09 8.974000e-01 -1.156367e+00 -5.803333e-01 5.116000e-01 4.434067e+00 3.646667e-02 
3.761200e-01 5.173000e-02 6.374400e-01 2.214667e-09 1.063800e+00 -6.459000e-01 -1.303667e+00 1.740000e-01 2.403933e+00 -4.300000e-02 
2.328400e-01 4.415000e-02 6.937600e-01 2.940000e-09 1.001800e+00 -3.979000e-01 -2.070000e-01 2.868000e-01 2.250600e+00 -3.126667e-02 
3.062800e-01 4.933000e-02 7.351467e-01 1.737333e-09 8.654000e-01 -1.284500e+00 -2.699000e+00 8.440000e-02 3.771667e+00 -7.800000e-03 
3.703600e-01 5.075000e-02 6.082133e-01 1.596000e-09 9.746000e-01 -1.437000e-01 -7.156667e-01 5.172000e-01 3.443533e+00 3.553333e-02 
2.414800e-01 4.285000e-02 7.332267e-01 1.993333e-09 8.530000e-01 -4.433667e-01 5.900000e-02 3.836000e-01 3.477267e+00 -4.660000e-02 
3.146800e-01 5.101000e-02 6.538667e-01 2.425333e-09 1.070600e+00 -1.164633e+00 -2.811000e+00 4.108000e-01 2.545000e+00 -1.286667e-02 
3.478000e-01 4.563000e-02 6.510933e-01 1.625333e-09 9.910000e-01 -1.643667e-01 -1.131000e+00 1.800000e-02 4.228600e+00 4.940000e-02 
2.230000e-01 5.181000e-02 7.165867e-01 1.636000e-09 8.858000e-01 -5.673667e-01 -8.696667e-01 1.204000e-01 3.305533e+00 4.540000e-02 
2.892400e-01 4.077000e-02 6.421333e-01 2.489333e-09 9.050000e-01 1.956667e-02 -6.596667e-01 4.044000e-01 4.207133e+00 -4.393333e-02 
3.970000e-01 4.579000e-02 6.705067e-01 1.681333e-09 1.035800e+00 -1.102633e+00 -2.381667e+00 2.604000e-01 2.517400e+00 -1.580000e-02 
2.364400e-01 4.937000e-02 7.558400e-01 1.782667e-09 9.810000e-01 -1.119167e+00 -1.868333e+00 3.508000e-01 2.857800e+00 -4.633333e-02 
3.127600e-01 5.003000e-02 6.133333e-01 1.508000e-09 8.174000e-01 -9.823333e-02 -1.705000e+00 3.600000e-03 3.198200e+00 9.400000e-03 
3.516400e-01 4.075000e-02 6.555733e-01 2.644000e-09 1.043800e+00 -4.867667e-01 -3.516667e-01 5.300000e-01 3.934200e+00 2.433333e-02 
2.657200e-01 4.613000e-02 6.363733e-01 1.025333e-09 1.010600e+00 -1.241100e+00 -1.463333e-01 3.012000e-01 3.737933e+00 -8.733333e-03 
3.082000e-01 4.055000e-02 7.129600e-01 2.404000e-09 9.298000e-01 -3.379667e-01 -2.965000e+00 4.956000e-01 2.934467e+00 -3.980000e-02 
3.953200e-01 5.449000e-02 6.873600e-01 1.948000e-09 8.710000e-01 4.850000e-02 -1.499667e+00 1.028000e-01 3.235000e+00 2.246667e-02 
2.734000e-01 5.497000e-02 6.892800e-01 1.817333e-09 1.041800e+00 -1.133633e+00 -2.423667e+00 1.468000e-01 4.268467e+00 -7.400000e-03 
3.319600e-01 4.035000e-02 6.056533e-01 1.409333e-09 9.878000e-01 -3.069667e-01 -4.076667e-01 2.284000e-01 3.268733e+00 4.020000e-02 
3.514000e-01 4.821000e-02 7.496533e-01 2.452000e-09 8.306000e-01 3.033333e-03 -8.183333e-01 5.124000e-01 2.937533e+00 -3.033333e-02 
2.750800e-01 4.529000e-02 6.890667e-01 2.326667e-09 1.075400e+00 -4.103000e-01 -6.223333e-01 5.948000e-01 4.320600e+00 -2.860000e-02 
3.134800e-01 5.365000e-02 7.106133e-01 1.057333e-09 9.478000e-01 -1.499000e-01 -1.896333e+00 2.524000e-01 2.863933e+00 4.740000e-02 
3.408400e-01 4.183000e-02 6.282667e-01 2.532000e-09 8.054000e-01 -8.939000e-01 -1.485667e+00 8.200000e-02 3.136867e+00 -1.260000e-02 
2.388400e-01 4.091000e-02 6.764800e-01 1.270667e-09 8.190000e-01 -1.147667e-01 -9.630000e-01 2.676000e-01 3.495667e+00 2.566667e-02 
3.310000e-01 5.289000e-02 6.024533e-01 2.614667e-09 9.254000e-01 -5.839000e-01 -2.350000e-01 5.960000e-02 2.750467e+00 -2.073333e-02 
3.586000e-01 4.905000e-02 7.477333e-01 1.876000e-09 1.002600e+00 -1.272100e+00 -2.461000e+00 4.308000e-01 4.041533e+00 3.333333e-04 
2.270800e-01 4.103000e-02 7.084800e-01 1.484000e-09 1.089400e+00 -5.177667e-01 -1.588333e+00 2.828000e-01 2.649267e+00 6.333333e-03 
3.329200e-01 4.993000e-02 6.165333e-01 2.030667e-09 8.382000e-01 -1.222500e+00 -1.556667e-01 5.340000e-01 3.075533e+00 -2.406667e-02 
3.655600e-01 5.007000e-02 6.752000e-01 2.473333e-09 9.058000e-01 7.536667e-02 -2.549667e+00 1.564000e-01 4.194867e+00 4.180000e-02 
2.479600e-01 4.153000e-02 6.865067e-01 2.654667e-09 9.230000e-01 -5.136333e-01 -2.876333e+00 1.636000e-01 3.330067e+00 4.073333e-02 
3.283600e-01 5.287000e-02 7.436800e-01 1.166667e-09 1.009400e+00 -1.850333e-01 -8.276667e-01 5.460000e-01 4.093667e+00 5.400000e-03 
3.631600e-01 4.641000e-02 6.380800e-01 1.812000e-09 8.714000e-01 -1.224567e+00 -2.723333e-01 2.468000e-01 2.244467e+00 -3.753333e-02 
2.398000e-01 4.229000e-02 6.798933e-01 2.518667e-09 9.442000e-01 -2.594333e-01 -1.980333e+00 4.436000e-01 4.461667e+00 3.780000e-02 
2.940400e-01 5.005000e-02 7.594667e-01 2.014667e-09 8.218000e-01 -9.889667e-01 -1.807667e+00 2.324000e-01 2.327267e+00 -2.246667e-02 
3.734800e-01 4.771000e-02 6.054400e-01 1.073333e-09 1.026600e+00 -6.273000e-01 -5.850000e-01 8.120000e-02 3.219667e+00 -3.000000e-03 
2.350000e-01 5.045000e-02 6.312533e-01 2.985333e-09 8.510000e-01 -1.044333e-01 -1.593000e+00 2.596000e-01 3.701133e+00 3.260000e-02 
2.856400e-01 4.393000e-02 6.803200e-01 1.308000e-09 1.050600e+00 -5.446333e-01 -2.974333e+00 4.492000e-01 3.805400e+00 -4.006667e-02 
3.924400e-01 4.811000e-02 7.264000e-01 2.161333e-09 9.550000e-01 -9.703667e-01 1.476667e-01 3.000000e-02 2.796467e+00 1.533333e-03 
2.244400e-01 4.081000e-02 6.574933e-01 2.521333e-09 9.358000e-01 -5.715000e-01 -5.150000e-01 9.640000e-02 4.010867e+00 2.513333e-02 
3.362800e-01 4.501000e-02 7.112533e-01 1.260000e-09 1.022200e+00 6.710000e-02 -2.997667e+00 4.836000e-01 2.845533e+00 -1.100000e-02 
3.708400e-01 5.487000e-02 6.470400e-01 1.972000e-09 8.374000e-01 -1.098500e+00 -7.716667e-01 2.316000e-01 3.262600e+00 -3.700000e-02 
2.638000e-01 4.001000e-02 7.573333e-01 1.830667e-09 9.950000e-01 -3.855000e-01 -5.010000e-01 3.644000e-01 4.357400e+00 5.133333e-03 
3.269200e-01 4.735000e-02 6.600533e-01 2.894667e-09 8.162000e-01 -2.243000e-01 -2.372333e+00 1.588000e-01 2.676867e+00 3.153333e-02 
3.406000e-01 5.099000e-02 6.158933e-01 1.617333e-09 1.042200e+00 -1.276233e+00 -1.602333e+00 4.012000e-01 3.277933e+00 -4.713333e-02 
2.371600e-01 4.325000e-02 6.478933e-01 2.052000e-09 8.582000e-01 -2.821667e-01 -9.816667e-01 3.720000e-02 4.243933e+00 -3.540000e-02 
2.808400e-01 4.697000e-02 7.095467e-01 1.286667e-09 1.083800e+00 -1.148100e+00 -6.036667e-01 5.380000e-01 3.333133e+00 2.726667e-02 
3.998800e-01 5.039000e-02 6.583467e-01 2.721333e-09 9.006000e-01 -1.995000e-01 -2.451667e+00 3.532000e-01 2.354867e+00 3.133333e-03 
2.678800e-01 4.095000e-02 6.786133e-01 2.934667e-09 8.810000e-01 -7.657667e-01 -1.883333e-01 2.756000e-01 2.627800e+00 2.700000e-02 
3.240400e-01 5.431000e-02 7.334400e-01 1.452000e-09 9.526000e-01 -1.125367e+00 -1.322333e+00 6.680000e-02 3.139933e+00 -3.433333e-02 
3.562000e-01 4.773000e-02 6.336000e-01 2.038667e-09 1.028600e+00 -2.176667e-02 -2.783000e+00 5.868000e-01 3.931133e+00 1.133333e-03 
2.254000e-01 4.755000e-02 6.598400e-01 1.134667e-09 9.710000e-01 -5.343000e-01 -1.210333e+00 1.052000e-01 2.241400e+00 -1.006667e-02 
3.247600e-01 5.095000e-02 7.381333e-01 2.505333e-09 8.318000e-01 -1.168767e+00 -2.316333e+00 4.724000e-01 3.465000e+00 3.193333e-02 
3.862000e-01 4.445000e-02 6.417067e-01 2.284000e-09 1.055400e+00 -4.243333e-02 -3.563333e-01 3.668000e-01 4.388067e+00 -2.020000e-02 
2.318800e-01 5.135000e-02 7.236267e-01 2.244000e-09 9.990000e-01 -1.288633e+00 -1.943000e+00 4.516000e-01 2.839400e+00 1.433333e-02 
3.331600e-01 4.945000e-02 6.771200e-01 2.729333e-09 8.050000e-01 7.950000e-02 -4.496667e-01 1.124000e-01 3.986333e+00 2.406667e-02 
3.470800e-01 4.045000e-02 6.389333e-01 1.510667e-09 1.045800e+00 -4.888333e-01 -1.583667e+00 2.084000e-01 3.673533e+00 -4.966667e-02 
2.640400e-01 4.687000e-02 6.562133e-01 1.196000e-09 8.790000e-01 -1.100000e-03 -2.797000e+00 3.988000e-01 2.290467e+00 -1.393333e-02 
3.098800e-01 5.243000e-02 7.291733e-01 2.700000e-09 1.015800e+00 -4.330333e-01 -6.970000e-01 1.000000e-02 3.891267e+00 -4.246667e-02 
