# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
3.090691e-01 4.660106e-02 7.354787e-01 2.470922e-09 9.980940e-01 -1.163298e+00 -3.976064e-01 1.095479e-01 3.413298e+00 1.473404e-02 
3.259840e-01 4.966489e-02 6.441667e-01 1.757447e-09 9.778812e-01 -1.020745e+00 -7.619681e-01 6.965426e-02 3.132801e+00 -7.074468e-03 
2.776330e-01 4.648404e-02 6.478901e-01 1.968794e-09 9.628103e-01 -8.739362e-01 -3.045213e-01 1.401862e-01 2.782801e+00 -2.750000e-02 
2.964628e-01 5.031383e-02 6.819326e-01 1.939007e-09 9.894060e-01 -1.085638e+00 -9.481383e-01 7.444149e-02 3.532447e+00 1.739362e-02 
3.488032e-01 4.728191e-02 7.175709e-01 2.439716e-09 9.804521e-01 -1.154787e+00 4.800532e-01 1.050798e-01 2.757979e+00 9.308511e-03 
2.699734e-01 4.622872e-02 6.939894e-01 1.809929e-09 9.939273e-01 -1.146277e+00 -3.071809e-01 6.295213e-02 3.314007e+00 -6.117021e-03 
3.168883e-01 4.890957e-02 7.392021e-01 2.469504e-09 9.702571e-01 -8.526596e-01 -5.625000e-01 1.015691e-01 2.745567e+00 2.952128e-02 
3.299734e-01 4.900532e-02 6.539184e-01 2.032624e-09 9.519060e-01 -1.005851e+00 9.308511e-03 1.373138e-01 3.063298e+00 -2.888298e-02 
2.648670e-01 4.613298e-02 6.975355e-01 1.855319e-09 9.902926e-01 -1.040957e+00 -8.417553e-01 1.066755e-01 3.055851e+00 -2.526596e-02 
3.157713e-01 4.934574e-02 7.095922e-01 2.026950e-09 9.764628e-01 -1.172872e+00 3.284574e-01 7.731383e-02 3.671454e+00 1.845745e-02 
3.285372e-01 4.871809e-02 6.590603e-01 2.422695e-09 9.644060e-01 -7.047872e-01 -7.579787e-02 1.200798e-01 2.522163e+00 -5.159574e-03 
2.777926e-01 4.833511e-02 6.902660e-01 2.448227e-09 9.635195e-01 -8.175532e-01 2.513298e-01 6.885638e-02 3.644149e+00 -1.755319e-03 
2.918351e-01 4.542021e-02 6.681028e-01 1.775887e-09 9.724734e-01 -1.131383e+00 -1.795213e-01 1.253457e-01 2.681028e+00 2.622340e-02 
3.355585e-01 5.096277e-02 7.179255e-01 1.977305e-09 9.894947e-01 -1.062234e+00 -6.635638e-01 1.085904e-01 2.802660e+00 -2.186170e-02 
2.811436e-01 4.793085e-02 6.418617e-01 2.285106e-09 9.508422e-01 -1.033511e+00 -7.273936e-01 8.226064e-02 2.688475e+00 5.904255e-03 
2.924734e-01 4.507979e-02 7.253723e-01 2.148936e-09 9.874557e-01 -1.175000e+00 -2.140957e-01 1.076330e-01 3.688830e+00 -1.462766e-02 
3.326862e-01 5.017553e-02 6.973582e-01 1.726241e-09 9.730053e-01 -7.930851e-01 1.289894e-01 1.290160e-01 3.182447e+00 1.888298e-02 
2.664628e-01 5.036702e-02 6.801596e-01 1.960284e-09 9.588209e-01 -1.055851e+00 2.965426e-01 9.390957e-02 2.360816e+00 -8.031915e-03 
3.061968e-01 4.529255e-02 6.556915e-01 2.052482e-09 9.904699e-01 -8.239362e-01 -4.122340e-02 8.066489e-02 3.559752e+00 -1.867021e-02 
3.400266e-01 4.716489e-02 7.347695e-01 2.256738e-09 9.782358e-01 -1.203723e+00 -6.369681e-01 1.392287e-01 2.934220e+00 1.398936e-02 
2.821011e-01 4.562234e-02 7.138475e-01 2.106383e-09 9.631649e-01 -1.299468e+00 1.768617e-01 1.079521e-01 3.095567e+00 1.569149e-02 
3.175266e-01 5.078191e-02 6.649113e-01 2.339007e-09 9.780585e-01 -1.019681e+00 -3.231383e-01 1.256649e-01 2.328546e+00 -2.601064e-02 
3.301330e-01 4.776064e-02 6.751950e-01 1.892199e-09 9.881649e-01 -7.494681e-01 -8.976064e-01 7.843085e-02 3.589539e+00 6.755319e-03 
2.860904e-01 5.038830e-02 6.666844e-01 2.029787e-09 9.816933e-01 -1.272872e+00 -6.343085e-01 1.323670e-01 3.274291e+00 1.973404e-02 
2.948670e-01 4.738830e-02 6.787411e-01 1.876596e-09 9.509309e-01 -7.632979e-01 1.183511e-01 6.502660e-02 3.194858e+00 -8.776596e-03 
3.304521e-01 4.565426e-02 7.283865e-01 2.343262e-09 9.958777e-01 -9.909574e-01 -3.523936e-01 1.132181e-01 2.477482e+00 -1.888298e-02 
2.816223e-01 4.777128e-02 6.860106e-01 2.235461e-09 9.505762e-01 -1.279255e+00 -4.082447e-01 1.296543e-01 2.671099e+00 -2.239362e-02 
2.953457e-01 4.967553e-02 6.489539e-01 1.995745e-09 9.988032e-01 -9.505319e-01 2.885638e-01 6.311170e-02 2.837411e+00 1.755319e-03 
3.269415e-01 4.661170e-02 7.367199e-01 1.963121e-09 9.667996e-01 -7.367021e-01 -5.465426e-01 9.917553e-02 3.596986e+00 1.792553e-02 
2.619947e-01 5.049468e-02 6.634929e-01 2.245390e-09 9.747784e-01 -9.728723e-01 5.984043e-02 1.216755e-01 3.239539e+00 2.515957e-02 
2.966223e-01 4.571809e-02 6.916844e-01 1.907801e-09 9.546543e-01 -8.505319e-01 -8.550532e-01 1.031649e-01 3.184929e+00 -2.505319e-02 
3.358777e-01 4.812234e-02 7.363652e-01 2.113475e-09 9.917110e-01 -1.226064e+00 -9.308511e-03 6.997340e-02 2.705851e+00 -1.223404e-03 
2.626330e-01 4.639894e-02 7.072872e-01 2.007092e-09 9.777039e-01 -7.824468e-01 -9.082447e-01 1.322074e-01 3.383511e+00 -2.287234e-03 
3.049202e-01 4.752660e-02 6.934574e-01 1.835461e-09 9.644947e-01 -1.185638e+00 3.603723e-01 1.124202e-01 2.303723e+00 -2.377660e-02 
3.432181e-01 4.972872e-02 6.709397e-01 2.334752e-09 9.863918e-01 -1.017553e+00 -2.539894e-01 7.619681e-02 3.140248e+00 2.792553e-02 
2.658245e-01 4.845213e-02 7.358333e-01 2.180142e-09 9.750443e-01 -1.068617e+00 -6.103723e-01 1.326862e-01 3.160106e+00 -2.515957e-02 
2.927926e-01 4.606915e-02 6.748404e-01 2.310638e-09 9.609486e-01 -1.152660e+00 -3.922872e-01 6.438830e-02 2.571809e+00 2.867021e-02 
3.435372e-01 4.936702e-02 6.498404e-01 1.906383e-09 9.973848e-01 -8.930851e-01 1.369681e-01 9.678191e-02 3.318972e+00 3.989362e-03 
2.755585e-01 5.022872e-02 6.510816e-01 2.241135e-09 9.563387e-01 -1.092021e+00 -4.002660e-01 9.598404e-02 2.986348e+00 -2.707447e-02 
3.057181e-01 4.559043e-02 6.879610e-01 2.127660e-09 9.908245e-01 -1.157979e+00 -6.316489e-01 6.710106e-02 3.323936e+00 2.473404e-02 
3.419415e-01 4.828191e-02 7.296277e-01 1.863830e-09 9.730940e-01 -8.792553e-01 2.805851e-01 1.406649e-01 2.710816e+00 -4.202128e-03 
2.731649e-01 5.039894e-02 6.870745e-01 1.734752e-09 9.987145e-01 -1.065426e+00 -4.933511e-01 8.720745e-02 2.566844e+00 1.223404e-03 
3.085904e-01 4.801596e-02 7.273227e-01 2.391489e-09 9.753989e-01 -1.179255e+00 3.098404e-01 1.248670e-01 3.547340e+00 -1.015957e-02 
3.237500e-01 4.551596e-02 6.544504e-01 2.021277e-09 9.555408e-01 -7.984043e-01 -8.071809e-01 9.614362e-02 2.991312e+00 1.271277e-02 
2.656649e-01 4.695213e-02 6.585284e-01 2.205674e-09 9.918883e-01 -9.941489e-01 3.125000e-01 1.291755e-01 2.951596e+00 2.835106e-02 
2.937500e-01 4.703723e-02 7.255496e-01 1.801418e-09 9.595301e-01 -8.409574e-01 -3.018617e-01 6.630319e-02 2.564362e+00 -1.398936e-02 
3.382713e-01 4.910106e-02 6.868972e-01 2.276596e-09 9.682181e-01 -1.292021e+00 -9.720745e-01 1.138564e-01 3.569681e+00 2.606383e-03 
2.809840e-01 4.869681e-02 6.647340e-01 2.270922e-09 9.654699e-01 -7.122340e-01 -3.178191e-01 6.837766e-02 2.497340e+00 1.824468e-02 
2.994947e-01 5.004787e-02 6.845922e-01 1.774468e-09 9.683067e-01 -1.269681e+00 -5.944149e-01 9.311170e-02 3.388475e+00 -2.739362e-02 
3.239096e-01 4.573936e-02 7.184574e-01 2.218440e-09 9.984486e-01 -1.043085e+00 2.619681e-01 1.428989e-01 2.961525e+00 2.500000e-03 
2.753989e-01 4.983511e-02 6.938121e-01 1.700709e-09 9.621897e-01 -9.356383e-01 2.140957e-01 1.408245e-01 2.988830e+00 -1.356383e-02 
2.932713e-01 4.517553e-02 6.519681e-01 2.381560e-09 9.705230e-01 -7.792553e-01 -6.555851e-01 8.864362e-02 2.569326e+00 -3.989362e-03 
3.446543e-01 4.816489e-02 7.120745e-01 2.049645e-09 9.972961e-01 -1.166489e+00 -2.965426e-01 9.869681e-02 3.385993e+00 2.750000e-02 
2.758777e-01 4.715426e-02 7.191667e-01 2.015603e-09 9.503989e-01 -1.253723e+00 -5.731383e-01 1.315691e-01 3.505142e+00 -1.861702e-03 
2.993351e-01 4.938830e-02 7.032092e-01 2.292199e-09 9.825798e-01 -1.029255e+00 -8.111702e-02 6.071809e-02 2.350887e+00 -2.303191e-02 
3.205585e-01 4.569681e-02 6.606560e-01 1.817021e-09 9.914450e-01 -8.345745e-01 2.726064e-01 1.180053e-01 2.896986e+00 2.696809e-02 
2.639096e-01 4.904787e-02 7.071099e-01 2.153191e-09 9.576684e-01 -8.250000e-01 -7.965426e-01 1.073138e-01 2.685993e+00 -2.494681e-02 
3.015691e-01 4.849468e-02 7.053369e-01 1.760284e-09 9.753103e-01 -9.675532e-01 4.667553e-01 6.869681e-02 2.926773e+00 2.984043e-02 
3.256649e-01 4.694149e-02 6.627837e-01 2.290780e-09 9.979167e-01 -1.239894e+00 -4.401596e-01 1.274202e-01 3.522518e+00 -4.840426e-03 
2.886436e-01 4.842021e-02 6.558688e-01 2.184397e-09 9.656472e-01 -8.845745e-01 4.321809e-01 7.236702e-02 2.949113e+00 -2.877660e-02 
2.967819e-01 4.625000e-02 7.248404e-01 2.424113e-09 9.693706e-01 -1.128191e+00 -8.337766e-01 1.330053e-01 3.529965e+00 -2.925532e-03 
3.369947e-01 4.909043e-02 6.792730e-01 1.737589e-09 9.999557e-01 -1.051596e+00 -4.853723e-01 1.020479e-01 2.638830e+00 1.367021e-02 
2.838564e-01 4.696277e-02 7.000177e-01 1.733333e-09 9.748670e-01 -1.263298e+00 -8.909574e-02 1.250266e-01 3.649113e+00 1.037234e-02 
3.066755e-01 4.740957e-02 6.484220e-01 2.472340e-09 9.976507e-01 -1.014362e+00 1.502660e-01 9.630319e-02 2.440248e+00 -1.228723e-02 
3.322074e-01 4.912234e-02 7.250177e-01 2.170213e-09 9.558954e-01 -8.164894e-01 -9.454787e-01 7.587766e-02 2.877128e+00 -3.244681e-03 
2.616755e-01 4.942021e-02 6.805142e-01 2.177305e-09 9.823138e-01 -8.718085e-01 -9.162234e-01 9.502660e-02 2.849823e+00 2.877660e-02 
3.152926e-01 4.719681e-02 7.333511e-01 1.805674e-09 9.852394e-01 -1.122872e+00 -3.417553e-01 1.381117e-01 2.715780e+00 -2.569149e-02 
3.266223e-01 4.617553e-02 6.704078e-01 2.272340e-09 9.596188e-01 -1.036702e+00 4.720745e-01 8.784574e-02 3.587057e+00 5.053191e-03 
2.875266e-01 4.950532e-02 7.305142e-01 2.165957e-09 9.829344e-01 -8.760638e-01 4.002660e-01 1.387500e-01 2.931738e+00 -2.069149e-02 
3.154521e-01 4.652660e-02 6.673936e-01 1.730496e-09 9.966755e-01 -9.835106e-01 -1.343085e-01 7.827128e-02 3.557270e+00 1.664894e-02 
3.215160e-01 4.709043e-02 6.762589e-01 2.350355e-09 9.626330e-01 -1.262234e+00 -8.656915e-01 9.582447e-02 2.393085e+00 -6.914894e-04 
2.733245e-01 5.067553e-02 7.225355e-01 2.212766e-09 9.978280e-01 -1.100532e+00 -1.329787e-03 1.121011e-01 3.358688e+00 -1.803191e-02 
2.902394e-01 4.534574e-02 6.452305e-01 2.239716e-09 9.674202e-01 -1.084574e+00 1.130319e-01 8.321809e-02 2.442730e+00 -1.648936e-03 
3.341223e-01 4.855851e-02 6.968262e-01 1.719149e-09 9.616578e-01 -8.069149e-01 -9.428191e-01 1.231117e-01 3.207270e+00 1.537234e-02 
2.696543e-01 4.645213e-02 6.574645e-01 2.134752e-09 9.996897e-01 -1.233511e+00 -5.598404e-01 1.232713e-01 2.939184e+00 3.457447e-03 
3.125798e-01 4.993085e-02 6.817553e-01 2.262411e-09 9.507535e-01 -1.077128e+00 1.954787e-01 8.194149e-02 3.624291e+00 -1.494681e-02 
3.250266e-01 4.792021e-02 7.276773e-01 1.773050e-09 9.675975e-01 -7.069149e-01 -3.736702e-01 1.109840e-01 2.417908e+00 1.462766e-02 
2.828989e-01 4.711170e-02 6.757270e-01 2.114894e-09 9.940160e-01 -7.218085e-01 -3.656915e-01 1.400266e-01 2.455142e+00 2.079787e-02 
2.958245e-01 4.668617e-02 7.156206e-01 2.297872e-09 9.800975e-01 -1.132447e+00 4.986702e-01 6.327128e-02 2.971454e+00 -1.750000e-02 
3.294947e-01 5.098404e-02 6.721809e-01 1.916312e-09 9.598848e-01 -9.430851e-01 -5.651596e-01 1.164096e-01 3.614362e+00 -7.393617e-03 
2.856117e-01 4.879255e-02 7.326418e-01 2.361702e-09 9.960550e-01 -1.214362e+00 -4.268617e-01 1.001330e-01 2.542021e+00 -1.654255e-02 
3.194415e-01 4.999468e-02 6.509043e-01 2.082270e-09 9.806294e-01 -8.058511e-01 3.497340e-01 1.430585e-01 2.976418e+00 1.877660e-02 
3.318883e-01 4.538830e-02 6.877837e-01 1.812766e-09 9.570479e-01 -1.069681e+00 -5.093085e-01 6.151596e-02 3.338830e+00 -6.010638e-03 
2.889628e-01 4.545213e-02 6.913298e-01 1.883688e-09 9.667110e-01 -7.856383e-01 -4.827128e-01 7.300532e-02 3.435638e+00 2.196809e-02 
3.119415e-01 5.043085e-02 7.166844e-01 2.034043e-09 9.542996e-01 -1.194149e+00 -8.843085e-01 1.081117e-01 2.462589e+00 -8.989362e-03 
3.290160e-01 4.826064e-02 6.542730e-01 2.251064e-09 9.969415e-01 -1.052660e+00 4.188830e-01 1.352394e-01 3.120390e+00 -1.175532e-02 
2.825798e-01 4.717553e-02 6.782092e-01 1.940426e-09 9.731826e-01 -1.294149e+00 8.643617e-02 7.252660e-02 2.842376e+00 -2.835106e-02 
3.186436e-01 4.965426e-02 6.500177e-01 2.449645e-09 9.957890e-01 -7.579787e-01 -1.236702e-01 1.053989e-01 3.381028e+00 -2.819149e-03 
3.248670e-01 4.653723e-02 7.131383e-01 2.120567e-09 9.627216e-01 -9.537234e-01 -9.747340e-01 1.227926e-01 2.410461e+00 2.260638e-02 
2.790691e-01 4.672872e-02 6.993085e-01 2.460993e-09 9.560727e-01 -7.898936e-01 -4.800532e-01 1.317287e-01 2.579255e+00 1.542553e-03 
3.046011e-01 4.933511e-02 6.415071e-01 2.056738e-09 9.752216e-01 -1.189894e+00 9.175532e-02 1.092287e-01 3.611879e+00 -2.632979e-02 
3.293351e-01 4.720745e-02 7.282092e-01 1.765957e-09 9.846188e-01 -1.010106e+00 -6.821809e-01 7.045213e-02 3.098050e+00 2.356383e-02 
2.867287e-01 4.655851e-02 7.356560e-01 2.126241e-09 9.949025e-01 -8.047872e-01 -4.388298e-02 6.087766e-02 2.924291e+00 -1.409574e-02 
3.004521e-01 5.003723e-02 6.893794e-01 2.408511e-09 9.604167e-01 -1.129255e+00 4.747340e-01 1.176862e-01 3.482801e+00 1.920213e-02 
3.203989e-01 4.790957e-02 6.624291e-01 1.717730e-09 9.706117e-01 -9.856383e-01 -9.853723e-01 1.379521e-01 2.760461e+00 -9.946809e-03 
2.722074e-01 4.844149e-02 6.987766e-01 2.417021e-09 9.880762e-01 -9.771277e-01 -6.715426e-01 1.441755e-01 2.489894e+00 -1.835106e-02 
3.026862e-01 4.532447e-02 6.432801e-01 2.073759e-09 9.558067e-01 -1.161170e+00 -1.875000e-01 1.057181e-01 3.299113e+00 2.026596e-02 
3.224734e-01 4.982447e-02 7.395567e-01 1.853901e-09 9.814273e-01 -8.111702e-01 8.377660e-02 6.662234e-02 2.983865e+00 2.712766e-03 
2.873670e-01 4.935638e-02 6.402660e-01 1.787234e-09 9.795656e-01 -1.025000e+00 -8.630319e-01 1.090691e-01 2.765426e+00 2.526596e-02 
3.172074e-01 4.602660e-02 6.970035e-01 2.008511e-09 9.501330e-01 -1.199468e+00 3.656915e-01 7.859043e-02 2.857270e+00 -5.691489e-03 
3.271011e-01 4.876064e-02 7.278546e-01 2.365957e-09 9.977394e-01 -8.590426e-01 -1.954787e-01 1.271011e-01 3.492730e+00 -1.058511e-02 
2.623138e-01 4.516489e-02 6.597695e-01 2.421277e-09 9.857713e-01 -8.494681e-01 -2.300532e-01 1.306117e-01 2.805142e+00 -8.670213e-03 
3.192819e-01 4.747340e-02 6.881383e-01 1.839716e-09 9.749557e-01 -1.164362e+00 -8.922872e-01 1.154521e-01 3.594504e+00 2.813830e-02 
3.330053e-01 5.034574e-02 7.090603e-01 2.018440e-09 9.636082e-01 -1.066489e+00 3.976064e-01 8.242021e-02 2.586702e+00 -2.175532e-02 
2.691755e-01 4.911170e-02 6.431028e-01 2.340426e-09 9.763741e-01 -1.075000e+00 -5.571809e-01 1.499202e-01 3.112943e+00 -2.606383e-03 
3.138564e-01 4.644149e-02 6.932801e-01 1.746099e-09 9.534131e-01 -1.112234e+00 1.343085e-01 8.736702e-02 3.445567e+00 2.558511e-02 
3.424202e-01 4.885638e-02 7.303369e-01 2.191489e-09 9.903812e-01 -8.335106e-01 -6.250000e-02 9.119681e-02 2.728191e+00 -2.409574e-02 
2.766755e-01 4.686702e-02 6.743085e-01 1.747518e-09 9.583777e-01 -8.026596e-01 -9.175532e-02 1.226330e-01 3.497695e+00 6.117021e-03 
3.017287e-01 4.712234e-02 7.322872e-01 2.493617e-09 9.821365e-01 -9.526596e-01 -9.906915e-01 1.025266e-01 2.733156e+00 -1.047872e-02 
3.263032e-01 4.980319e-02 6.670390e-01 2.080851e-09 9.934840e-01 -1.295213e+00 3.257979e-01 7.795213e-02 3.013652e+00 1.484043e-02 
2.693351e-01 4.894149e-02 7.271454e-01 2.140426e-09 9.855053e-01 -7.686170e-01 4.135638e-01 7.603723e-02 3.346277e+00 7.393617e-03 
3.012500e-01 4.556915e-02 6.700532e-01 2.326241e-09 9.800089e-01 -1.249468e+00 -2.938830e-01 1.489628e-01 3.125355e+00 1.962766e-02 
3.440160e-01 4.931383e-02 6.746631e-01 1.869504e-09 9.515514e-01 -1.000532e+00 -5.518617e-01 9.071809e-02 2.653723e+00 -1.909574e-02 
2.603989e-01 4.679255e-02 6.659752e-01 2.282270e-09 9.715869e-01 -7.409574e-01 -5.013298e-01 1.084309e-01 3.217199e+00 -2.803191e-02 
2.977394e-01 4.952660e-02 6.925709e-01 2.129078e-09 9.503103e-01 -1.281383e+00 5.452128e-02 8.305851e-02 2.656206e+00 1.324468e-02 
3.456117e-01 4.867553e-02 7.143794e-01 1.890780e-09 9.983599e-01 -1.021809e+00 -2.034574e-01 1.432181e-01 3.279255e+00 -1.329787e-03 
2.720479e-01 4.848404e-02 7.329965e-01 1.741844e-09 9.751330e-01 -7.292553e-01 -1.316489e-01 1.061968e-01 3.348759e+00 -1.542553e-03 
3.098670e-01 4.659043e-02 6.888475e-01 2.121986e-09 9.982713e-01 -1.268617e+00 6.781915e-02 1.223138e-01 2.584220e+00 2.484043e-02 
3.409840e-01 4.988830e-02 6.652660e-01 2.333333e-09 9.628989e-01 -1.003723e+00 -9.135638e-01 8.481383e-02 3.227128e+00 -1.526596e-02 
2.868883e-01 4.619681e-02 6.971809e-01 1.771631e-09 9.949911e-01 -7.760638e-01 5.186170e-02 1.457713e-01 3.107979e+00 -3.351064e-03 
3.022074e-01 5.085638e-02 7.251950e-01 2.151773e-09 9.589096e-01 -1.061170e+00 -7.885638e-01 8.465426e-02 3.455496e+00 -1.856383e-02 
3.227926e-01 4.760106e-02 6.450532e-01 2.426950e-09 9.802748e-01 -1.218617e+00 -1.263298e-01 9.247340e-02 2.306206e+00 1.750000e-02 
2.854521e-01 4.927128e-02 7.328191e-01 1.985816e-09 9.565160e-01 -1.134574e+00 -2.433511e-01 8.289894e-02 2.810106e+00 -2.813830e-02 
2.969415e-01 4.814362e-02 6.535638e-01 1.818440e-09 9.776152e-01 -1.042021e+00 3.018617e-01 1.213564e-01 3.564716e+00 2.590426e-02 
3.312500e-01 4.549468e-02 6.785638e-01 2.363121e-09 9.900266e-01 -8.324468e-01 -9.694149e-01 1.197606e-01 2.643794e+00 9.042553e-04 
2.814628e-01 4.804787e-02 7.007270e-01 2.316312e-09 9.621011e-01 -1.160106e+00 -9.667553e-01 1.435372e-01 2.894504e+00 2.239362e-02 
2.988564e-01 4.673936e-02 7.289184e-01 1.859574e-09 9.861259e-01 -7.750000e-01 2.087766e-01 1.106649e-01 2.499823e+00 -1.877660e-02 
3.226330e-01 4.986702e-02 6.457624e-01 2.215603e-09 9.735372e-01 -9.590426e-01 -9.707447e-02 6.406915e-02 3.683865e+00 -2.180851e-03 
2.618351e-01 5.069681e-02 7.065780e-01 1.934752e-09 9.862145e-01 -8.356383e-01 -6.422872e-01 1.007713e-01 3.016135e+00 -2.271277e-02 
3.109840e-01 4.839894e-02 6.487766e-01 2.265248e-09 9.532358e-01 -1.278191e+00 -2.726064e-01 1.349202e-01 3.400887e+00 7.978723e-04 
3.314096e-01 4.654787e-02 7.324645e-01 2.182979e-09 9.690160e-01 -9.271277e-01 2.672872e-01 7.507979e-02 2.676064e+00 2.579787e-02 
2.659840e-01 4.596277e-02 6.904433e-01 2.445390e-09 9.871011e-01 -1.123936e+00 -5.172872e-01 1.089096e-01 2.400532e+00 1.420213e-02 
3.038032e-01 4.733511e-02 7.204078e-01 1.889362e-09 9.714982e-01 -1.086702e+00 3.590426e-02 6.119681e-02 3.646631e+00 -2.005319e-02 
3.365160e-01 5.021809e-02 6.686348e-01 1.973050e-09 9.652039e-01 -7.132979e-01 -4.428191e-01 1.436968e-01 2.859752e+00 -5.265957e-03 
2.702926e-01 4.564362e-02 7.221809e-01 2.048227e-09 9.808067e-01 -9.792553e-01 1.050532e-01 1.341223e-01 2.452660e+00 1.930851e-02 
2.942287e-01 4.878191e-02 6.477128e-01 2.486525e-09 9.551862e-01 -7.643617e-01 -2.832447e-01 8.082447e-02 3.083156e+00 -1.079787e-02 
3.411436e-01 4.925000e-02 6.886702e-01 1.849645e-09 9.950798e-01 -1.231383e+00 -6.210106e-01 9.422872e-02 3.562234e+00 -8.563830e-03 
2.650266e-01 4.563298e-02 6.890248e-01 1.825532e-09 9.886082e-01 -9.281915e-01 -3.856383e-02 1.069947e-01 3.393440e+00 2.462766e-02 
3.133777e-01 5.089894e-02 6.661525e-01 2.442553e-09 9.692819e-01 -1.196277e+00 3.151596e-01 8.832447e-02 2.576773e+00 3.776596e-03 
3.408245e-01 4.739894e-02 7.150887e-01 2.035461e-09 9.663564e-01 -8.984043e-01 -9.640957e-01 1.325266e-01 2.929255e+00 -2.962766e-02 
2.669415e-01 4.579255e-02 6.705851e-01 2.042553e-09 9.689273e-01 -1.168617e+00 -4.773936e-01 1.234309e-01 3.495213e+00 -2.143617e-02 
3.036436e-01 5.097340e-02 6.790957e-01 2.286525e-09 9.597074e-01 -1.046277e+00 -6.768617e-01 6.199468e-02 2.514716e+00 1.436170e-03 
3.247074e-01 4.806915e-02 7.161525e-01 1.931915e-09 9.938387e-01 -7.239362e-01 4.853723e-01 1.030053e-01 3.142730e+00 1.505319e-02 
2.666223e-01 4.576064e-02 6.814007e-01 2.099291e-09 9.835550e-01 -9.750000e-01 1.609043e-01 9.837766e-02 2.378191e+00 -2.654255e-02 
3.189628e-01 4.730319e-02 7.140248e-01 1.838298e-09 9.768174e-01 -8.228723e-01 -5.864362e-01 1.496011e-01 3.698759e+00 -5.851064e-04 
3.338032e-01 4.957979e-02 6.505496e-01 2.387234e-09 9.607713e-01 -1.251596e+00 -4.747340e-01 8.704787e-02 2.966489e+00 2.101064e-02 
2.841755e-01 4.723936e-02 7.315780e-01 1.961702e-09 9.942819e-01 -1.197340e+00 -1.462766e-02 7.571809e-02 3.070745e+00 2.654255e-02 
3.074734e-01 4.669681e-02 7.001950e-01 2.418440e-09 9.717642e-01 -7.675532e-01 -8.125000e-01 1.336436e-01 3.368617e+00 -2.090426e-02 
3.306117e-01 4.981383e-02 6.482447e-01 2.009929e-09 9.615691e-01 -1.044149e+00 4.162234e-01 1.128989e-01 2.380674e+00 -4.627660e-03 
2.674202e-01 5.018617e-02 6.675709e-01 1.764539e-09 9.581117e-01 -8.271277e-01 -4.029255e-01 9.023936e-02 2.916844e+00 -6.542553e-03 
3.069947e-01 4.593085e-02 7.108333e-01 2.211348e-09 9.962323e-01 -9.867021e-01 3.577128e-01 8.960106e-02 3.664007e+00 1.654255e-02 
3.486436e-01 4.893085e-02 7.005496e-01 2.411348e-09 9.828457e-01 -1.110106e+00 -9.507979e-01 1.255053e-01 2.532092e+00 -1.292553e-02 
2.730053e-01 5.086702e-02 6.523227e-01 2.209929e-09 9.746897e-01 -8.473404e-01 -1.130319e-01 1.071543e-01 3.552305e+00 -1.484043e-02 
3.052394e-01 4.714362e-02 7.228901e-01 1.785816e-09 9.836436e-01 -1.118617e+00 4.055851e-01 1.333245e-01 2.956560e+00 2.324468e-02 
3.307713e-01 4.649468e-02 6.874291e-01 2.242553e-09 9.639628e-01 -9.143617e-01 -7.300532e-01 6.375000e-02 2.333511e+00 1.648936e-03 
2.785904e-01 5.015426e-02 6.867199e-01 2.079433e-09 9.786791e-01 -1.225000e+00 -7.353723e-01 8.034574e-02 2.420390e+00 2.452128e-02 
3.009309e-01 4.684574e-02 7.127837e-01 2.351773e-09 9.550089e-01 -7.324468e-01 4.295213e-01 1.042819e-01 2.911879e+00 -1.090426e-02 
3.389096e-01 4.706915e-02 6.470035e-01 1.795745e-09 9.864805e-01 -1.038830e+00 -3.789894e-01 1.299734e-01 3.636702e+00 -3.563830e-03 
2.749202e-01 4.718617e-02 7.092376e-01 2.131915e-09 9.525266e-01 -1.047340e+00 4.534574e-01 1.034840e-01 3.654078e+00 -1.718085e-02 
3.039628e-01 5.046277e-02 6.672163e-01 1.872340e-09 9.762855e-01 -7.813830e-01 -6.529255e-01 6.646277e-02 2.862234e+00 2.111702e-02 
3.325266e-01 4.598404e-02 6.767908e-01 2.360284e-09 9.872784e-01 -1.235638e+00 -3.151596e-01 1.339628e-01 2.343440e+00 -8.457447e-03 
2.793883e-01 4.797340e-02 7.298050e-01 2.130496e-09 9.671543e-01 -9.781915e-01 -9.242021e-01 1.215160e-01 3.631738e+00 2.537234e-02 
3.180053e-01 5.092021e-02 6.931028e-01 2.263830e-09 9.833777e-01 -8.771277e-01 4.960106e-01 6.821809e-02 3.031028e+00 6.861702e-03 
3.346011e-01 4.567553e-02 6.633156e-01 1.826950e-09 9.629876e-01 -1.109043e+00 -3.204787e-01 1.136968e-01 2.507270e+00 -1.611702e-02 
2.827394e-01 4.823936e-02 6.409752e-01 2.065248e-09 9.794770e-01 -1.073936e+00 -3.683511e-01 6.390957e-02 3.269326e+00 2.760638e-02 
3.044415e-01 5.032447e-02 7.115426e-01 2.314894e-09 9.847961e-01 -7.005319e-01 -5.917553e-01 1.186436e-01 2.609043e+00 -1.781915e-02 
3.425798e-01 4.630319e-02 7.035638e-01 1.917730e-09 9.622784e-01 -1.260106e+00 2.646277e-01 1.384309e-01 2.921809e+00 -4.095745e-03 
